statname,mean,sd,X2.5.,X25.,X50.,X75.,X97.5,den_below_zero,mean_conditional_on_neg,mean_conditional_on_pos
theta[13],0.06787615017492486,0.07934413608735345,-0.10000530453879757,0.025564642003381016,0.06880752473175702,0.11129706906884296,0.23024794195286877,0.1546,-0.05430327636801076,0.09021934788433798
theta[14],0.08033485968095731,0.07870148057526612,-0.07118324317893325,0.035600128324978345,0.07648581797445059,0.12036566723030667,0.25655553996429686,0.11511666666666667,-0.0465199989266232,0.09683772274016583
theta[15],0.06551274820445013,0.08638574463744915,-0.11983642266205942,0.023577859969031088,0.06760725670551204,0.1105785512966864,0.23942742975102668,0.16723333333333334,-0.06330423564876159,0.09138133116052279
theta[16],0.04598596068909204,0.0898005126073052,-0.16959190437958144,0.006870515677026073,0.056145724405378905,0.09822419379914787,0.19755806068942203,0.22658333333333333,-0.07584415408560014,0.0816778130834879
theta[17],0.08226719079968278,0.08409340735176299,-0.07730360086527781,0.03565805295751333,0.07781667607948894,0.1224859726476153,0.2714204248661966,0.11878333333333334,-0.0492685021673528,0.09999750464183403
theta[18],0.040922791151516306,0.07857458541321352,-0.148007240047242,0.0024137494411559535,0.05040495722663997,0.09075035195324467,0.17253703911491997,0.24191666666666667,-0.0648134638261183,0.07466494221231364
theta[19],0.11443256980922771,0.06653864398086007,0.005152263605939439,0.06813054404735466,0.10618448361382601,0.1526302035035218,0.2670192896951888,0.01925,-0.018547647034353687,0.11704268367539028
theta[20],0.04761104538648325,0.06261042980329506,-0.09180223648399133,0.01165146589914156,0.05264436420314997,0.08881138309730499,0.1600863510778989,0.20068333333333332,-0.044759867401912644,0.07080248309129518
theta[21],0.06470849901821005,0.0605708584318974,-0.061128450452111294,0.02810971787486939,0.06589281624913987,0.10281912403497946,0.18303413369206467,0.12918333333333334,-0.03707541089371461,0.07980787098183285
theta[22],0.09214858753619226,0.10063884243324658,-0.07224992967943449,0.03878339054700955,0.08080050615375015,0.12961322496559163,0.3340999192463304,0.10861666666666667,-0.049793178109925645,0.10944444765465515
theta_new,0.06344053827204754,0.0954842375827515,-0.14085100845739332,0.02073540399234079,0.06669750531815802,0.11084020141256522,0.24488135124935884,0.17901666666666666,-0.07194413005663503,0.09296137147041493
mean_effect,0.06421154984737981,0.04532200497560278,-0.02806498887226683,0.03588460733719824,0.06514336003428942,0.09378295746274345,0.15021893522099852,0.0746,-0.02583281643787503,0.07147036735859659
lp__,-13.55229250025111,4.817823116724837,-24.38012778788732,-16.477329885864265,-13.082881121863355,-10.158635604336887,-5.338322109660715,0.99995,-13.552998655504089,0.5701064040824
