# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=10
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 6a_skewnormal_uni - draws_10.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_raw.23,theta_raw.24,theta_raw.25,theta_raw.26,theta_raw.27,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-25.8203,0.212305,0.168243,3,11,0,40.0448,-0.0552036,0.277195,1.16869,3.04459,0.498298,0.849249,0.284963,-0.00858023,-0.320545,0.522739,0.28796,1.43852,-0.122685,1.29229,0.153014,0.471772,-0.847745,1.30359,0.162364,-0.291673,0.363458,1.80033,3.69644,0.555149,0.619924,1.32713,0.461945,0.569531,1.4762,0.431013,2.75873,0.268752,0.788742,0.0829223,0.180204,0.0237869,-0.057582,-0.144057,0.0896972,0.0246176,0.343547,-0.0892114,0.303014,-0.0127888,0.0755694,-0.290195,0.306145,-0.0101971,-0.136054,0.0455453,0.44384,0.969433,0.0986809,0.116636,0.312671,0.0728452,0.102668,0.353993,0.0642712,0.152727
-25.8203,2.4734e-69,0.168243,1,3,1,48.0876,-0.0552036,0.277195,1.16869,3.04459,0.498298,0.849249,0.284963,-0.00858023,-0.320545,0.522739,0.28796,1.43852,-0.122685,1.29229,0.153014,0.471772,-0.847745,1.30359,0.162364,-0.291673,0.363458,1.80033,3.69644,0.555149,0.619924,1.32713,0.461945,0.569531,1.4762,0.431013,2.75873,0.268752,0.788742,0.0829223,0.180204,0.0237869,-0.057582,-0.144057,0.0896972,0.0246176,0.343547,-0.0892114,0.303014,-0.0127888,0.0755694,-0.290195,0.306145,-0.0101971,-0.136054,0.0455453,0.44384,0.969433,0.0986809,0.116636,0.312671,0.0728452,0.102668,0.353993,0.0642712,0.152727
-25.4793,0.22916,0.168243,5,31,0,35.1069,-0.0600444,0.2742,1.14752,3.06894,0.426996,0.85723,0.249379,0.0504414,-0.329268,0.485624,0.290156,1.47718,-0.065992,1.20546,0.159133,0.428394,-0.812433,1.3407,0.165059,-0.309786,0.320783,1.75229,3.75682,0.566207,0.564044,1.38022,0.436721,0.574988,1.50416,0.500452,0.768081,0.254605,0.781459,0.0570377,0.175008,0.00833522,-0.0462134,-0.15033,0.0731135,0.0195162,0.344997,-0.0781394,0.270492,-0.0164101,0.057421,-0.282813,0.307575,-0.0147854,-0.144988,0.0279143,0.420433,0.970076,0.0952095,0.0946162,0.318413,0.0597044,0.0976172,0.352395,0.0771793,0.0732226
-23.1052,0.159566,0.168243,5,31,0,44.4323,-0.0851605,0.2823,1.11138,2.74316,0.46676,1.10219,0.264241,0.0828716,-0.324789,0.510645,0.247549,1.37178,0.118591,1.41192,0.26217,0.28345,-0.770428,1.28717,0.0762156,-0.24792,0.115303,1.1125,3.24935,0.835845,0.367626,1.61646,0.22747,0.610941,0.973213,0.489928,1.45018,0.228581,0.689232,0.0466057,0.225987,-0.0105653,-0.0617659,-0.176848,0.0589946,-0.0152774,0.302092,-0.0516823,0.313426,-0.0111499,-0.00514271,-0.302652,0.278208,-0.0636449,-0.155148,-0.0526106,0.228899,0.83213,0.150799,0.0186203,0.371167,-0.0209458,0.0873081,0.189578,0.053146,0.10027
-25.6215,0.640573,0.168243,5,31,0,31.4868,-0.0856902,0.290609,1.18522,2.50565,0.438426,1.10103,0.323864,0.0915163,-0.304214,0.459585,0.245893,1.48445,0.124366,1.4926,0.221444,0.195983,-0.793243,1.34576,0.0668634,-0.238808,0.130079,1.41402,3.25159,0.798525,0.505998,1.64113,0.19402,0.566237,1.06443,0.491158,2.61592,0.258745,0.642474,0.0417205,0.23428,0.00842761,-0.0590947,-0.174098,0.0478695,-0.0142313,0.345705,-0.0495482,0.348072,-0.0213365,-0.0287358,-0.316214,0.305399,-0.066259,-0.15509,-0.0478879,0.325238,0.859251,0.146369,0.0613574,0.391237,-0.029306,0.0788635,0.223643,0.0570448,0.130897
-20.326,0.681607,0.168243,4,17,1,41.0396,-0.0412425,0.269934,1.11245,2.00793,0.199366,0.718206,0.480047,0.160411,0.191822,0.186611,0.324434,1.75522,0.521459,1.66387,0.342118,0.263207,0.27411,1.4628,0.48083,-0.064657,0.328161,1.32257,3.28546,1.15504,0.118098,1.5631,0.587812,0.531075,1.90746,0.0728847,9.10797,0.259046,0.500766,0.0125732,0.152625,0.0883383,0.00205772,0.0105368,0.00913013,0.0463333,0.432551,0.0995169,0.407891,0.0511066,0.0298059,0.032749,0.353617,0.0885497,-0.0586956,0.0473392,0.315764,0.845613,0.270543,-0.00936381,0.38069,0.117428,0.102113,0.473644,-0.0215685,0.172847
-19.7702,0.924421,0.168243,5,31,0,36.9802,-0.218814,0.410127,1.16091,2.36289,0.412039,0.984153,0.557494,0.516035,0.200257,0.63745,0.530933,1.65624,0.290636,1.65477,0.582127,0.628632,0.266215,1.92889,1.03059,-0.165737,0.739786,2.30031,2.94781,1.18649,0.375924,1.56179,0.76619,0.677226,1.44344,0.0598399,7.52897,0.257306,0.750272,-0.0498253,0.184814,0.00982958,-0.00717384,-0.136683,0.0426219,-0.00106377,0.460454,-0.099616,0.45985,0.0199324,0.0390053,-0.109632,0.572278,0.203857,-0.286787,0.0845927,0.724604,0.990162,0.267796,-0.0646369,0.421719,0.0954216,0.0589352,0.373182,-0.194272,0.105572
-11.9385,0.999947,0.168243,5,31,0,33.0557,-0.118754,0.384084,1.11523,1.68896,0.141428,0.726142,0.862491,0.274726,0.0762471,0.0874093,0.695484,1.04539,0.436266,0.408455,0.41529,0.496809,-0.0768041,1.00491,0.661914,0.120836,0.204428,0.182068,2.57581,0.798048,0.720717,1.22557,0.453588,0.415292,1.72193,0.709595,7.57327,0.309586,0.529947,-0.0644338,0.160146,0.212515,-0.0132361,-0.0894687,-0.0851815,0.14837,0.282764,0.0488086,0.0381268,0.0407522,0.0720623,-0.148253,0.267214,0.135476,-0.0723428,-0.0402366,-0.0488246,0.870572,0.187763,0.158062,0.351969,0.0554617,0.040753,0.54261,0.15379,0.185063
-15.0543,0.930465,0.168243,5,31,0,29.7671,-0.103318,0.374911,1.20995,2.39549,0.128178,0.782885,1.0615,0.2951,0.0957894,0.0192672,0.656584,1.15882,0.520442,0.344036,0.279479,0.548613,0.0733393,0.969133,0.577798,0.0257836,0.0239534,0.0501659,2.4157,0.628171,0.784515,0.919761,0.234272,0.265729,1.89303,1.00116,12.2147,0.350305,0.794778,-0.0552624,0.190195,0.294652,0.00731864,-0.0674051,-0.0960941,0.142843,0.331136,0.0918021,0.0256655,0.00146222,0.102364,-0.0758218,0.260021,0.113305,-0.093651,-0.0943372,-0.0845098,0.802355,0.132191,0.190806,0.241511,-0.0154865,-0.00369288,0.606399,0.27203,0.194821
-16.6824,0.867999,0.168243,5,31,0,32.649,-0.0576044,0.336563,-0.0250534,2.75299,0.261923,0.555772,0.40186,0.573788,0.0123597,0.764566,-0.0194966,0.895459,0.781799,0.816169,0.617294,0.167174,0.242003,1.26324,0.241779,0.175837,0.596111,2.27279,1.92469,1.03317,0.768144,1.04958,0.877344,0.948742,0.26486,0.269833,7.70039,-0.0660365,0.868952,0.0305494,0.129448,0.0776471,0.135512,-0.0534446,0.199721,-0.0641663,0.243774,0.205521,0.217088,0.150154,-0.00133962,0.0238449,0.367556,0.0237697,0.00157584,0.143025,0.707334,0.590175,0.290124,0.200925,0.295645,0.237677,0.261707,0.0315377,0.0332116,0.208698
-18.0295,0.976725,0.168243,4,15,0,33.3375,-0.0588087,0.294441,0.145973,2.96021,0.361785,0.465929,0.286987,0.569895,0.17795,0.687383,-0.0186093,0.910978,0.67166,0.656207,0.543642,0.0684087,0.56773,0.918208,0.604841,0.292407,0.572295,2.06877,2.25186,0.905835,0.781299,1.15584,0.683375,0.870012,0.370633,0.0170955,3.23611,-0.0158283,0.8128,0.0477157,0.0783802,0.0256922,0.108992,-0.00641272,0.143585,-0.064288,0.209421,0.138956,0.134406,0.101262,-0.0386663,0.108355,0.21155,0.119282,0.027288,0.109699,0.550324,0.604231,0.207907,0.171238,0.281517,0.142405,0.197359,0.0503211,-0.053775,0.165649
-21.3128,0.986028,0.168243,5,31,0,38.2326,-0.0421911,0.244538,1.1111,2.42703,0.584961,0.860627,1.14362,0.167181,0.0138901,0.0974659,0.668704,1.46616,0.0274415,0.274885,0.342714,0.578029,0.612878,0.839916,0.393611,0.57783,-0.0188225,0.392816,2.15138,0.696589,0.388598,0.73352,0.279265,0.308932,0.3698,1.83904,7.23427,0.229516,0.55131,0.100854,0.168265,0.237467,-0.00130884,-0.0387944,-0.0183569,0.121333,0.316342,-0.0354806,0.0250288,0.0416156,0.0991591,0.107681,0.1632,0.0540619,0.0991104,-0.0467939,0.0538675,0.483903,0.128152,0.0528359,0.137183,0.0260999,0.0333547,0.0482393,0.407525,0.151084
